time,command,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,qvel_6,qvel_7,qvel_8
0.18000000000000013,0.48907380036690284,0.3372148029568733,0.001987176602565705,2.079392918448504e-05,-0.06979475677569193,0.0012490848404846297,0.19681920154231902,-0.022323125632498043,1.1034841948876188e-05,9.056480795192409e-06,1.554748948681541,-0.006992660687611846,0.004586327518953725,0.004496317983863414,-0.008893490949347434,-0.06792428810915238,0.22384807989912217,0.0008078979149764459,-0.0010156991996284664
0.19000000000000014,0.4755282581475768,0.3506163541256403,0.0019045527550059038,9.788882421057052e-05,-0.06974579024059362,0.001195156462587034,0.1961677899735417,-0.020194308742355734,1.8299228076606337e-05,-1.6887825083369617e-07,1.2791775361665487,-0.00799537841640314,0.0033242571296367776,0.004717269263124672,-0.008591809633978643,-0.0619282243104982,0.20464165078160854,-0.0002300571800259175,4.156596382316776e-05
0.20000000000000015,0.4567727288213005,0.35904566454813247,0.001789385486971386,0.00027093828389325404,-0.06970327265364343,0.00018033284353438813,0.19561263953458358,-0.01829456874583222,7.749612756873822e-06,8.60390959892838e-06,0.48600898735441156,-0.01212541142420576,0.060558891628788566,0.0027182484017680046,0.077737537880473,-0.05196196690786353,0.18146496886214128,-0.0025655749174544338,0.002394898589466255
0.21000000000000016,0.43301270189221935,0.368803760741115,0.0017244912551188296,0.0001366801328193854,-0.06969314148744751,-0.0014515246498747352,0.19510407036789104,-0.01655688934454551,1.0174682627419652e-05,4.571279871275681e-06,1.302593606273566,-0.00304545814187454,-0.06272337381061155,7.562213793456092e-05,-0.32417256757091883,-0.05008054718561853,0.16878410562201926,0.0021065056129327105,-0.002260841948998637
0.22000000000000017,0.4045084971874737,0.3724570075131355,0.001637882998259401,0.0003160658805691232,-0.06966894192755352,-0.0012420834253041135,0.19466699479981625,-0.014990853406311094,9.068499203048656e-06,4.224698775702108e-06,0.3286248907002227,-0.007289801918345832,-0.0016424840832715022,0.0025664783843563177,0.013368074223385283,-0.04192549328255031,0.1511034102155556,-4.583420021792446e-06,-0.00013483969811098576
0.23000000000000018,0.37157241273869723,0.37161051343066054,0.0015412851006790403,0.0004572120070587486,-0.06963521431578383,-0.002092220019704239,0.1942965651487195,-0.013587644691907248,3.1673955543058993e-06,8.814001989298988e-06,-0.4254770935447244,-0.009975104246729188,0.057593795630788716,0.0021502517013435958,0.08790654699974543,-0.03423636471164819,0.13408356336007896,-0.0022362853992934652,0.002110426783097688
0.24000000000000019,0.334565303179429,0.3680460046922335,0.0014708739691975622,0.00044402851748789077,-0.06962501268933255,-0.002240405184977657,0.19395961610131568,-0.01231002215482455,2.454102622833796e-06,8.343528552286462e-06,-0.33713451696932484,-0.00571009189015109,0.0017371966784405085,0.0004896297031951528,-0.08897382454718678,-0.033961684230131,0.12338723603142837,-0.0004290929224942477,0.00031554266772233753
0.25000000000000017,0.2938926261462366,0.36000054492322264,0.001410781910929112,0.0005402365130667422,-0.0696186766813052,-0.0005938322482297806,0.19363896545409282,-0.011140810721515326,1.745033155782275e-06,7.98487488920093e-06,-1.1325588848039763,-0.006776374348916805,0.05604717563941583,0.0006588802324877143,0.3248089706791242,-0.028372126380706724,0.11132383104498007,-0.0021886918757055133,0.002086289266302201
0.2600000000000002,0.24999999999999997,0.3494445989268022,0.0013537132427146152,0.0005357952109537887,-0.06961344138944736,-0.0003002987271123116,0.19339212049073812,-0.01008939553488023,7.034606572652849e-08,8.696862520897027e-06,-1.017898303939984,-0.003399676160999071,-0.008333737636958917,-0.0003568433989752113,0.00027703141957620593,-0.02260259984783754,0.10145210811126283,-0.0001294659255446613,3.714881700639552e-05
0.2700000000000002,0.20336832153790002,0.33532543133932446,0.0013040600478468258,0.000636465465725741,-0.06960510263585488,-0.0007190081371842998,0.19320811707066785,-0.009140978095533771,5.2130940923191775e-06,1.4473653685305777e-05,-1.7195024094842934,-0.00576374309247723,0.0632747480540409,0.0010322764471455462,0.055557799475764266,-0.014098344005574871,0.08953582827979348,-0.0029605241203260486,0.0046363899358678705
0.2800000000000002,0.15450849718747375,0.31798619122993815,0.001271964425293437,0.0006095777382300007,-0.06960580636844949,-0.0006096797984746561,0.19306809244928186,-0.00826620348358156,1.4022353464708248e-05,1.7572288577922775e-05,-1.6734054410008392,-0.0006704406290894548,-0.011028504848977532,-0.001478923640766476,0.0020623128978974627,-0.012004642148918023,0.08391730434782113,-0.00026510263725083394,0.0011777766614167041
0.2900000000000002,0.10395584540887966,0.29746745463635615,0.0012491486045282127,0.0006950450500630088,-0.06960750875487337,-0.0010213603349348598,0.19297281175246736,-0.007484976527209075,1.455607342409298e-05,2.3075263559130868e-05,-2.349337959728365,-0.0031338625834373083,0.06182819715550733,0.00013921254483655185,0.05763628193903762,-0.006505175646501285,0.07343331480949428,-0.0036916480712309453,0.004118980549726798
0.3000000000000002,0.05226423163382687,0.27393744583116764,0.0012430277225179366,0.0006531642991649375,-0.06961695530135019,-0.0008911307278880641,0.19289223948126724,-0.006762550564770545,1.7013179344904543e-05,2.2954384447122666e-05,-2.269197880412097,0.0020122165117481897,-0.013291602126485343,-0.0025075019558032396,0.003364285663199001,-0.006994785286972608,0.06912271740616291,-0.0009033123083606032,0.0010271720698965482
0.3100000000000002,6.123233995736766e-17,0.2476025726576576,0.0012458936031038512,0.000727065495796371,-0.06962799613200715,-0.001297032628960111,0.19283258705473144,-0.006118399055612626,1.5077504961725759e-05,2.4943487602414213e-05,-2.921698368848156,-0.0006529718094521611,0.060736960829672115,-0.0006976292025762604,0.059526845096527364,-0.0036941652667325173,0.06036931211545646,-0.0038882759968700865,0.0038271962880071803
0.32000000000000023,-0.05226423163382675,0.21879775643340454,0.0012661210786680613,0.000663589204896731,-0.06964808414193994,-0.0011564772785129641,0.19277529334505836,-0.00552210126579568,1.4005714899368583e-05,2.4707177371518368e-05,-2.7748861374805887,0.004601611544923549,-0.015009903300184776,-0.0035696124391645053,0.004639574511963938,-0.005088149230823316,0.05694174610376835,-0.001118154295224405,0.0009489826567857797
0.33000000000000024,-0.10395584540887953,0.18752656769664597,0.0012921111599789685,0.000730203537618715,-0.06966770404608782,-0.0015553767496586234,0.19272858178298524,-0.004990303380420073,1.2382193483142713e-05,2.4255614243225206e-05,-3.40744402809627,0.0014984088585882627,0.060061005545607005,-0.0014092505428688852,0.061371251530133106,-0.002641543227622051,0.049668990561523074,-0.003872876972640292,0.0036449999231026676
0.34000000000000025,-0.15450849718747386,0.15463047138613953,0.0013366048891193742,0.0006396856130423916,-0.06969923071715287,-0.0014133340015676866,0.19268331424803464,-0.004500426903156362,8.490070918137929e-06,2.568554857851169e-05,-3.164824205228377,0.006824084216502673,-0.016092982289647333,-0.004541314162709001,0.006038860741452691,-0.004173837441184417,0.04675358221354677,-0.0010779159203952008,0.0008227354772141501
0.35000000000000026,-0.2033683215378999,0.11955282008884659,0.0013805027171913842,0.0007037071872263733,-0.06972535758525585,-0.0018022859454892672,0.19264254247117465,-0.004061818513809294,8.619461029126415e-06,2.2946061816259868e-05,-3.781990340923323,0.003061678353935041,0.0598388402221707,-0.0018652420578887255,0.06327172953577288,-0.0021122169887678455,0.040825602315423426,-0.0037538394089424833,0.003490956377745635
0.36000000000000026,-0.25000000000000006,0.0839579082756229,0.0014444061448093926,0.0005820296672898044,-0.06976768865236804,-0.0016658977951000866,0.19260635769743767,-0.0036627149444644715,1.9355184560394357e-06,2.7019403087681265e-05,-3.419083972916876,0.008410248304014805,-0.016482485418993283,-0.005294457287948467,0.007667369442447808,-0.0036235663181866584,0.03818987166757871,-0.0008503471822712192,0.0005916955270997397
0.3700000000000003,-0.2938926261462365,0.046268345350355525,0.0015010080621082255,0.0006489137815785773,-0.0697967938374762,-0.0014163626044351217,0.1925679568894611,-0.0032972764424490024,4.680318886524725e-06,2.1751105457073435e-05,-4.024829379182458,0.003441016960535061,0.06049443314856329,-0.0014793522855861422,0.05966336814821584,-0.0012957788970488562,0.03331559566167332,-0.0036196792508879335,0.003372205301831568
0.3800000000000003,-0.3345653031794291,0.011682369107313541,0.0015942971172645955,0.000409465245035626,-0.06981939627379959,-0.0014131248690791775,0.1925144199265275,-0.0029313040993797774,1.5138135770021803e-05,8.906080414493546e-06,-3.0821077125894822,0.013214400958123432,-0.08023672557673481,-0.0016355741205865697,-0.03918510616383114,-0.007941304183926448,0.038642556443133136,0.004258682507438467,-0.00449122827549342
0.3900000000000003,-0.371572412738697,-0.025246606413002325,0.0016485141125498581,0.0004541635575749515,-0.06982022534088066,-0.0012174723606991516,0.19250260433090788,-0.0026311478190361474,1.5663978075278465e-07,2.1661252307250062e-05,-3.5454608236763305,0.0071816692346203335,-0.015233652903499966,-0.0006039690981247977,0.0032406625434393214,-0.0016594507657045664,0.02882683780840391,-0.0010050884901764334,0.0007892087872872025
0.4000000000000003,-0.40450849718747367,-0.06203728750171371,0.0017081615032329132,0.00039309919574574654,-0.06982373794483075,-0.0011191146016668136,0.19246658587878404,-0.002337997590060578,8.317274532788807e-06,1.1444793957978116e-05,-3.503474601088154,0.007426167422710085,-0.012331175601531678,-0.001160228226876455,0.004126748018436504,-0.0034061787194434503,0.02885397684016518,-0.0011494225627740396,0.0009507002417045991
0.4100000000000003,-0.4330127018922192,-0.0989868050796786,0.001760428776428759,0.0003201601108465055,-0.06982550432317791,-0.0016652777606806213,0.19243693646013157,-0.002068177094800093,1.2503280115896143e-05,5.373312964245982e-06,-3.3953425838772042,0.009239576433152962,-0.016978863541599554,-0.002439783561803047,0.0006380382647464822,-0.005110144256141549,0.028792190211986878,7.494337709753208e-05,-0.000256786058845551
0.4200000000000003,-0.4567727288213005,-0.13333926616440206,0.0018258052250901087,0.0002595962242232072,-0.06983834726956743,-0.0015377059140562054,0.1924123918409384,-0.0018083078612555036,4.481027705823878e-06,1.167439727318281e-05,-3.311198657702132,0.006620966436395071,-0.012701248000236039,-0.0012189028387300373,0.0068161377619620055,-0.0006093442065908547,0.0232187426348849,-0.0017747923819552204,0.0016090426942589808
0.4300000000000003,-0.47552825814757677,-0.16622483985099268,0.0018759556087592523,0.0001908776936827638,-0.06984449321585272,-0.0014310316368857789,0.19240142258923262,-0.0015889553793871913,-8.498897622796937e-07,1.5439360393236395e-05,-3.166626759785932,0.005199382471005842,-0.011663850966671033,-0.0006730950320044937,0.005984827101911022,-0.0007414658937552524,0.02017979611864657,-0.0011383974428983991,0.0009877654301683131
0.44000000000000034,-0.4890738003669028,-0.1972733066687085,0.0019158650964574426,0.00011903110819558332,-0.0698469685070275,-0.0013430043722180759,0.1923852159473812,-0.0013957657535718087,-3.815088214854884e-06,1.6983311799249885e-05,-2.9875070151512015,0.004045644748480531,-0.01047003244117773,-0.00026939378736388675,0.0054510151489011865,-0.0015416014563701729,0.018044439366019387,-0.00075970078639831,0.0006230996994064722
0.45000000000000034,-0.49726094768413664,-0.22614603782374115,0.001946834542047052,4.492517875272017e-05,-0.06984637273457686,-0.001271353461978426,0.1923639188522083,-0.0012235264996684524,-5.927389454859994e-06,1.780798262678844e-05,-2.7758033264115975,0.0029549350592324225,-0.009153450790563213,0.00011240456160615389,0.0051689256124639645,-0.0020898454096759033,0.016270600901264094,-0.00046544693673468613,0.0003417612910176835
0.46000000000000035,-0.5,-0.2525280826777907,0.0019691851029835796,-3.054038415583694e-05,-0.06984273728660949,-0.0012139103213336267,0.19234059057116376,-0.0010696881949673553,-7.647451364949197e-06,1.8362970981079826e-05,-2.533819142996588,0.0018823389595685014,-0.007727029095259709,0.0004987822656721689,0.005115128140183464,-0.0023467172311276156,0.014710550324263888,-0.0001945586135515833,8.269378825673209e-05
0.47000000000000036,-0.49726094768413664,-0.27613163384670786,0.001983143966122638,-0.00010644507001786098,-0.06983603896188086,-0.0011686166053006823,0.19231746804578329,-0.0009323907244913616,-9.108311654747812e-06,1.8770648473470737e-05,-2.264192342549691,0.0008385140445215926,-0.0062064584113685605,0.0008840933366700415,0.005263721577226658,-0.002428682605482464,0.013325743792280274,6.932727596010196e-05,-0.00017041641665689562
0.48000000000000037,-0.4890738003669028,-0.29669920116437254,0.0019891473419660277,-0.00018186665029646358,-0.06982637482201237,-0.0011335355205546922,0.19229569168075528,-0.0008099584235874835,-1.0346011367319909e-05,1.9056984428066803e-05,-1.9698654110431888,-0.00014759238003558378,-0.004609024165538428,0.0012521431994942512,0.005588228537123923,-0.0024298671828236694,0.012102508201280537,0.0003291206097422021,-0.00042041454176279953
0.4900000000000004,-0.4755282581475768,-0.31400644778752795,0.0019879273279777014,-0.0002558946345290024,-0.06981401242532954,-0.0011068537886393293,0.19227571140558083,-0.0007008057395165892,-1.1368677865582978e-05,1.922072650430691e-05,-1.6540528106380925,-0.0010431063765638008,-0.002953077656972423,0.0015844292906284868,0.006062275914367293,-0.00240063901536768,0.011030234328408925,0.0005837330044449276,-0.000666140858974986
0.5000000000000003,-0.45677272882130054,-0.326087988288313,0.0019992881288935023,-0.0004178332192106951,-0.06980735593389892,-0.00016459362910186827,0.1922348960134702,-0.0005606570175116105,1.2545256187836257e-05,1.549623630291174e-05,-0.8444453519752166,0.0019926369858511133,-0.05943019344222118,0.003289072268853763,-0.09016394563203822,-0.004159331794946163,0.014835143081200198,0.003839856068738221,-0.0017021531071028384
0.5100000000000003,-0.4330127018922193,-0.33793201655969807,0.0019660613018049403,-0.00040933404384387387,-0.0697935527978677,0.0008316256404019822,0.1922187815328013,-0.00043363934251634356,2.706893284654384e-05,1.609868780809019e-05,-0.945684836089689,-0.0017321096972549958,-0.004471374328154365,0.00017750105560579904,0.0797626730679388,-0.003524816155652781,0.014877263538472647,0.0029413378479597805,-0.00178700644817056
0.5200000000000004,-0.4045084971874738,-0.3425083749104986,0.001955261676486682,-0.0005439538086276553,-0.0697986002817798,-0.0004332673416053465,0.19220399679511946,-0.0002973520465640969,3.456342793486441e-05,1.6169272940119074e-05,-0.1574164473148263,0.0024373851639325657,-0.06837292732300781,0.001070823847496244,-0.04383146876309432,-0.004165175730991094,0.0164986476905542,0.004493303894224095,-0.003963710364690278
0.5300000000000004,-0.371572412738697,-0.345261144841778,0.0019334058632559516,-0.0005078659924999389,-0.06978198895328704,-0.0004181860470567733,0.19220715129730298,-0.00017503638796335946,3.097396220149601e-05,2.2564183221380413e-05,-0.26938952475729566,-0.003914416316729983,0.00432060601837836,0.0021912549313508,0.003242302011422503,0.001646708968843772,0.010376463463000567,-0.0006717403780656091,0.0008112652798726171
0.5400000000000004,-0.3345653031794294,-0.343829313213315,0.001918658152411571,-0.0006292203018823163,-0.06979277275731707,0.0005678019712747243,0.19220781745176,-6.256262622618152e-05,3.154892164693103e-05,2.1864226216621217e-05,0.48344562292720955,-0.0008170433520204327,-0.05573532528605969,-0.0011010742069266174,-0.0770078548987595,-0.0007196369472122423,0.011238567109535719,0.0018582258729706062,-0.0019558215865479356
0.5500000000000004,-0.2938926261462367,-0.3390565604712865,0.0018954887108565668,-0.0006130817404565468,-0.06979424276302587,0.0005732556176832324,0.19221377689877836,2.5270378944912105e-05,2.7599644494804145e-05,2.3946521800854994e-05,0.4567126599901834,-0.0031287655947392226,0.00031579247254354646,0.0006867538626945195,0.07234339695678674,-8.67552655050897e-05,0.008561336826132611,0.00041630636513685074,-0.0006519167892002145
0.5600000000000004,-0.2500000000000002,-0.32984318300558424,0.001872497133802068,-0.0006914646818395001,-0.06979836239644409,-0.001261963789074455,0.19221001895410683,0.00010558657167479942,2.703599464140014e-05,2.16679332506476e-05,1.2474492221573974,-0.0010807982587686098,-0.054377371834309574,-0.0006379423561059035,-0.3452280445654229,-0.0019747920950862574,0.008906367679183286,0.0020430114543039477,-0.002352943227136109
0.5700000000000004,-0.20336832153790008,-0.3177306800408821,0.001869581679705459,-0.00068855346666638,-0.06979309520284374,-0.0016223941017446603,0.19219973933727982,0.00018045034815147954,2.3810398234995975e-05,2.1565770288744933e-05,1.1701687513514252,-0.0018777054386463633,0.009774682166793714,0.0021176975707142185,0.017903046334771078,-0.0005020684191673578,0.006728044305864063,9.489302405683121e-05,-0.000438674037008753
0.5800000000000004,-0.1545084971874738,-0.30213088298897717,0.0018686483758379147,-0.0007730191648216444,-0.06980203012279734,-0.0010294664172512714,0.19218931001425635,0.00025484059306154957,2.4482304550944102e-05,1.7388937969980223e-05,1.8647961655566814,0.0010644695339711513,-0.06175305679764044,-0.0016395532428639145,-0.03817890186889157,-0.003015204649307996,0.008876844228966207,0.003784089956598076,-0.004136463372723347
0.5900000000000004,-0.10395584540887993,-0.2831348827456846,0.0018731512290956268,-0.0007373658727443294,-0.06979276764646679,-0.0009794798967888668,0.19218941191067018,0.00030786703332034965,2.0286999120190175e-05,1.809175002187139e-05,1.8341513921076222,-0.0016668924727605723,0.012804275342603779,0.0021043597898832995,0.014026764421313648,-0.00034910615968666554,0.0054199835450304285,0.0007319406945388997,-0.0010775649320995174
0.6000000000000004,-0.05226423163382715,-0.2610477820805073,0.0018812841554499686,-0.000808543641168542,-0.06979782171458454,-0.0004237838763808424,0.19218139463569342,0.0003703920793409587,2.1562052778205832e-05,1.3449196054473589e-05,2.5033268534727724,0.00305313393194124,-0.060537117753481376,0.0014597045897854935,-0.0434208806000872,-0.002671871764315656,0.007750481169396959,0.003787838677897058,-0.0041178141087679174
0.6100000000000004,-1.2246467991473532e-16,-0.23599461476543715,0.0018940953099215797,-0.0007535974586557954,-0.06979178420989508,-0.0004184837251270313,0.19218266181205493,0.00041561528270139467,1.917324872961669e-05,1.2658311097002258e-05,2.4158686561411633,-0.0008452755775026109,0.01480402770522023,0.001528885242013477,0.00986605379032647,-0.0002443776978861193,0.004818874049094623,0.0008946215922441208,-0.0012041596774542342
0.6200000000000004,0.052264231633826465,-0.2082280342581808,0.0019137594498158455,-0.0008159666691426184,-0.06979807190051246,0.00010247658258565573,0.19217842838495608,0.0004701703767745449,1.947530497144618e-05,9.395468214613237e-06,3.0622548671547647,0.0031004780196569473,-0.059708117580257444,-0.0018399888951241617,-0.04790085003663794,-0.002340437101250016,0.006894455424330311,0.003703696234367751,-0.003990651524094759
0.6300000000000004,0.10395584540887969,-0.1782285122857822,0.0019341480187252877,-0.0007362618750936728,-0.0698019745387611,7.765013864442429e-05,0.1921808496075987,0.0005117694801213678,1.940870855641659e-05,6.731277258952878e-06,2.8888450770301812,4.309225808494838e-05,0.01618184537135557,0.0009189759304956589,0.006152757168435864,-4.089569990311549e-05,0.004483311093332349,0.0009048814002294848,-0.0011687257759785672
0.6400000000000005,0.1545084971874736,-0.14584458619002055,0.0019667582860822454,-0.0007944204877133801,-0.06980525608780273,0.0005668623241682153,0.19218080422948136,0.0005601724379934005,1.8115777061901975e-05,5.522243221743085e-06,3.5165919906126955,0.005023317824692829,-0.05933504160281451,0.00030126371889292844,-0.05201464021462944,-0.0018818286412353516,0.006176964615450015,0.0035982733550409575,-0.003839488084812286
0.6500000000000005,0.20336832153789985,-0.11223832108351812,0.001989723205401792,-0.0006853994393486064,-0.069808962207016,0.0005243701406086066,0.19218258882804848,0.0006013860484394038,2.0826769331189947e-05,5.296588566211344e-07,3.2311656099582304,0.00027333685760972293,0.016884881342940906,0.0005705181624876583,0.002696071666968537,9.503735761269477e-05,0.004338217349329655,0.0007649596414142264,-0.0009845886191084483
0.6600000000000005,0.24999999999999964,-0.07651165761476886,0.0020275176286055643,-0.0007441164906637889,-0.06981712746474161,0.0009824307846701384,0.19218584009801018,0.0006449223825526613,1.734712595218011e-05,1.9355613321241272e-06,3.8455285543920783,0.005646907509004793,-0.059415236620184164,-0.00023824861590731152,-0.055770807917697465,-0.0015691152500364805,0.005560614596409292,0.003454165007317182,-0.003653567483849547
0.6700000000000005,0.2938926261462368,-0.04080657307671535,0.002046966967885413,-0.0006025020243822806,-0.0698215896342504,0.0009322231882501442,0.19218542730509164,0.0006882650318409659,2.3221752695736143e-05,-5.819417898682536e-06,3.426823254095279,2.4268667618153393e-05,0.016864336890306076,0.000527154004204443,-0.0006727589953632649,0.00020360550999735483,0.004315851451761058,0.00047842334156383696,-0.0006590919344596215
0.6800000000000005,0.33456530317942923,-0.004394863448597721,0.002071223767077233,-0.0005307635051248358,-0.06982770853626707,0.0014608443435967897,0.19220420586150072,0.0007141232109173754,1.1099024052714523e-05,1.5331234685320313e-05,3.4205096103839012,-0.0010604325022071657,0.00798114093600448,0.0014120086453119928,-0.007964645748456699,0.005058644085837333,-0.0017988541972997717,-0.0015222013090009758,0.0029600648999499133
0.6900000000000005,0.37157241273869684,0.03314814158254828,0.002102081076549027,-0.0006053662753568526,-0.06983404448247468,0.0018299496377534442,0.19220987891501437,0.0007245384752536165,2.022417987116093e-05,1.6219861060799676e-05,4.024051816813446,0.0052536581369107774,-0.06060553245446636,-0.00023832941647919533,-0.0642112810022146,-0.0029803951580953973,0.0035213721204700992,0.004672319645713172,-0.003920810958925565
